ad_id,is_viewd,hour,browser,fold,site_id,site_domain,site_category,user_id,device_vendor,device_type,connection,screen width,ad height,load time (ms),attempt index,avg scroll depth in url,traffic_source
1.49094086944092E+019,0,18,facebook ios,1,1fbe01fe,f3845767,28905ebd,f5b76908,a0f5f879,mobile,wifi,320,50,761,3,77,social
1.83817282552041E+019,1,18,facebook ios,1,85f751fd,c4e18dd6,50e219e0,e4058f04,4ea23a13,mobile,wifi,320,50,2374,3,77,serach
4.19743914122696E+018,0,18,facebook ios,1,83a0ad1a,5c9ae867,f028772b,b8122418,68b6db2c,mobile,wifi,320,50,2227,0,52,direct
4.55359695048136E+018,0,18,facebook ios,1,85f751fd,c4e18dd6,50e219e0,8d8b73c5,95a0fb49,mobile,wifi,320,50,1873,3,77,serach
5.21181651245274E+018,0,18,facebook ios,2,5b4d2eda,16a36ef3,f028772b,e5c5237f,8a4875bd,mobile,wifi,320,50,2283,0,5,serach
6.00564629442822E+018,0,18,facebook ios,1,85f751fd,c4e18dd6,50e219e0,40782c36,e1eae715,mobile,3G,320,50,2424,1,29,direct
6.23020822428176E+018,1,18,facebook ios,1,85f751fd,c4e18dd6,50e219e0,dc606d09,0eb711ec,mobile,wifi,320,50,1873,3,77,serach
6.80820962721476E+018,0,18,facebook ios,2,5ee41ff2,17d996e6,f028772b,2c4a8753,0eb711ec,mobile,wifi,320,50,761,3,77,serach
7.92754928577486E+018,1,18,facebook ios,2,e151e245,7e091613,f028772b,3b422a02,81892725,mobile,wifi,320,50,2561,0,49,serach
8.44615713929134E+018,1,18,facebook ios,2,e151e245,7e091613,f028772b,68819147,44c701de,mobile,wifi,320,50,2340,3,59,direct
9.18385909974271E+018,0,18,facebook ios,1,85f751fd,c4e18dd6,50e219e0,d07c9152,6715887e,mobile,wifi,320,50,423,2,68,direct
9.61328877132106E+018,0,18,facebook ios,2,d9750ee7,98572c79,f028772b,c3a4f71a,2203a096,mobile,wifi,320,50,1993,2,67,serach
1.63144776803208E+019,0,19,facebook ios,1,6ec06dbd,d262cf1e,f66779e6,ddd513bb,e12e75cd,mobile,wifi,320,50,2227,0,52,direct
1.76366705576792E+019,0,19,facebook ios,1,85f751fd,c4e18dd6,50e219e0,0e88431c,7375dd40,mobile,wifi,320,50,2036,3,56,social
1.82073631640286E+019,0,19,other browser,2,85f751fd,c4e18dd6,50e219e0,ccb7ba8d,UNKNOWN,bot,wifi,320,50,2036,3,56,social
3.59077485307871E+018,0,19,facebook ios,1,85f751fd,c4e18dd6,50e219e0,73a02118,981edffc,mobile,3G,320,50,2424,1,29,social
8.64425529346292E+018,0,19,facebook ios,1,85f751fd,c4e18dd6,50e219e0,c89e115e,0153a639,mobile,wifi,320,50,423,2,68,serach
9.58143102877613E+018,1,19,chrome,1,33092ec0,eb4e334f,50e219e0,adcb08ec,072c9f1e,tablet,wifi,320,50,2253,2,48,serach
1.0600222990632E+019,0,20,facebook ios,1,1fbe01fe,f3845767,28905ebd,18e7aecc,1c6a881d,mobile,2G,320,50,1722,0,21,social
1.10661241529528E+018,0,20,facebook ios,1,85f751fd,c4e18dd6,50e219e0,1d8b9995,966829a4,mobile,2G,320,50,1863,3,77,direct
1.16952079714872E+019,0,20,facebook ios,1,bb4524e7,d733bbc3,28905ebd,92bd146b,be74e6fe,mobile,wifi,320,50,2374,3,77,direct
1.76221187163814E+019,0,20,chrome,1,3e447381,49772f16,50e219e0,ffa7b718,d5cf0423,tablet,wifi,320,50,1921,3,77,direct
1.78695722272685E+019,0,20,other browser,2,85f751fd,c4e18dd6,50e219e0,0690a37f,UNKNOWN,bot,wifi,728,90,2325,3,58,direct
2.57099208146725E+018,0,20,facebook ios,1,1fbe01fe,f3845767,28905ebd,35e8d504,d787e91b,mobile,wifi,320,50,1722,0,21,social
6.099676457029E+018,0,20,facebook ios,1,85f751fd,c4e18dd6,50e219e0,660032f0,a0f5f879,mobile,wifi,320,50,1873,3,77,serach
7.28692600923345E+017,1,20,facebook ios,1,1fbe01fe,f3845767,28905ebd,d4c581ea,a0f5f879,mobile,wifi,320,50,1722,0,21,direct
7.44964802552869E+018,0,20,facebook ios,1,1fbe01fe,f3845767,28905ebd,8a956a3d,d787e91b,mobile,wifi,320,50,1722,0,21,serach
8.93230201966668E+018,0,20,facebook ios,1,85f751fd,c4e18dd6,50e219e0,0d75c488,2395430,mobile,wifi,320,50,2281,3,58,social
1.15505010265043E+019,0,21,facebook ios,1,85f751fd,c4e18dd6,50e219e0,2b053932,73b4563d,mobile,2G,320,50,1873,3,77,serach
5.36185904470151E+018,0,21,facebook ios,1,85f751fd,c4e18dd6,50e219e0,df633d2e,2ea4f8ba,mobile,wifi,320,50,2281,3,58,serach
6.27186427340378E+018,0,21,facebook ios,2,e151e245,7e091613,f028772b,367dae76,dcd7a69a,mobile,wifi,320,50,1974,2,67,serach
8.96156115459919E+018,0,21,facebook ios,1,1fbe01fe,f3845767,28905ebd,bca8f26d,8ce34352,mobile,wifi,320,50,1722,0,21,direct
1.29529256942732E+018,0,22,facebook ios,1,1fbe01fe,f3845767,28905ebd,59ac940d,3983e343,mobile,wifi,320,50,1722,0,21,social
1.83375661098807E+019,0,22,facebook ios,1,85f751fd,c4e18dd6,50e219e0,0138a265,0bcabeaf,mobile,3G,320,50,2424,1,29,social
5.32106519494503E+018,0,22,facebook ios,2,cffc1324,bc63ea42,335d28a8,a42b25bd,64cabe25,mobile,wifi,320,50,2227,0,52,serach
8.37809126015155E+018,0,22,facebook ios,2,e151e245,7e091613,f028772b,edc0e01b,1f0bc64f,mobile,wifi,320,50,1934,2,84,serach
1.38927063144957E+019,0,23,facebook ios,1,bb4524e7,d733bbc3,28905ebd,de7814e5,836d2439,mobile,wifi,320,50,2374,3,77,direct
1.39293109063569E+019,0,23,facebook ios,1,1fbe01fe,f3845767,28905ebd,50c82582,cd5b1559,mobile,2G,320,50,1722,0,21,serach
1.5327873408714E+019,1,23,facebook ios,2,e151e245,7e091613,f028772b,0e6ed1a2,1f0bc64f,mobile,wifi,320,50,2340,3,59,serach
1.75899763197639E+018,1,23,facebook ios,1,1fbe01fe,f3845767,28905ebd,07875ea4,1f0bc64f,mobile,wifi,320,50,1722,0,21,social
9.7926190978108E+016,0,23,facebook ios,1,85f751fd,c4e18dd6,50e219e0,7d5a05ef,d056b4bf,mobile,wifi,320,50,2480,3,39,social
1.18158408369734E+017,0,00,facebook ios,1,26fa1946,e2a5dc06,3e814130,8c1c065a,8a4875bd,mobile,wifi,320,50,1887,3,77,serach
1.30066579166266E+018,1,00,facebook ios,1,1fbe01fe,f3845767,28905ebd,bc0c6b42,a5bce124,mobile,wifi,320,50,2545,0,100,social
1.70848649038016E+019,0,00,facebook ios,1,85f751fd,c4e18dd6,50e219e0,c7f16f99,99e427c9,mobile,wifi,320,50,2480,3,39,direct
1.82224205336959E+019,1,00,chrome,1,d1a51189,93ab6716,50e219e0,7570335a,43e7b962,tablet,wifi,300,50,544,3,77,serach
4.13304214499583E+018,1,00,facebook ios,1,85f751fd,c4e18dd6,50e219e0,7c652aee,3db9fde9,mobile,wifi,320,50,1863,3,77,social
5.40464381886114E+018,0,00,facebook ios,1,85f751fd,c4e18dd6,50e219e0,37cd34fb,99e427c9,mobile,wifi,320,50,2480,3,39,direct
7.63578787480696E+018,0,00,facebook ios,1,85f751fd,c4e18dd6,50e219e0,1819c739,99e427c9,mobile,wifi,320,50,2480,3,39,serach
1.15475574420778E+019,0,01,facebook ios,2,e151e245,7e091613,f028772b,0df0057e,e274a11d,mobile,wifi,320,50,1934,2,84,serach
4.83584171452075E+018,0,01,chrome,1,69bc54b5,effa675a,50e219e0,58f332a3,5be1ba3d,tablet,wifi,320,50,2512,2,48,social
5.38670862937928E+018,1,01,chrome,1,763a42b5,4c26e9ba,50e219e0,41f6c7d5,3cc39c7a,tablet,wifi,320,50,1921,3,77,serach
5.64974607381585E+018,1,01,facebook ios,1,85f751fd,c4e18dd6,50e219e0,8c9792d9,b7c5bc1f,mobile,2G,320,50,112,3,85,direct
8.08797473769177E+017,1,01,facebook ios,2,e023ba3e,75f9ddc3,f028772b,fa8f6d8d,8a4875bd,mobile,wifi,320,50,2467,2,77,serach
1.3486443874015E+018,0,02,chrome,1,39cffaa4,c4e18dd6,50e219e0,330be99f,7c170de9,tablet,wifi,300,50,544,3,77,social
1.60381439106772E+019,0,02,facebook ios,1,85f751fd,c4e18dd6,50e219e0,f15ae5f5,e8d6bd6d,mobile,wifi,320,50,2036,3,56,direct
2.01576183786058E+018,0,02,native app,1,d266097b,db11867b,c0dd3be3,961d501a,1f0bc64f,mobile,wifi,320,50,2601,2,77,social
4.98758218098327E+018,0,02,facebook ios,2,5b4d2eda,16a36ef3,f028772b,71a61d7b,76dc4769,mobile,wifi,320,50,1800,3,77,serach
1.2255599265144E+019,0,03,facebook ios,1,85f751fd,c4e18dd6,50e219e0,570e2f61,cd5b1559,mobile,2G,320,50,1873,3,77,direct
1.67088790523643E+019,0,03,facebook ios,1,85f751fd,c4e18dd6,50e219e0,33fec70b,dc31133e,mobile,2G,320,50,2480,3,39,direct
1.73454494769743E+019,0,03,facebook ios,1,85f751fd,c4e18dd6,50e219e0,b0070d9a,4ea23a13,mobile,wifi,320,50,2374,3,77,direct
1.75674985377259E+018,1,03,facebook ios,1,85f751fd,c4e18dd6,50e219e0,e87d3885,a5bce124,mobile,wifi,320,50,2602,0,82,serach
1.76653808919287E+019,0,03,facebook ios,1,85f751fd,c4e18dd6,50e219e0,fee927f1,78d9bd10,mobile,wifi,320,50,2602,0,82,serach
1.78361985894933E+019,1,03,facebook ios,1,6c5b482c,7687a86e,3e814130,427878da,8bfcd3c6,mobile,wifi,300,250,2162,2,67,serach
2.53494404452775E+018,0,03,facebook ios,1,5b08c53b,7687a86e,3e814130,9d36b422,44801bc1,mobile,wifi,300,250,1994,2,67,social
4.88211611307461E+018,0,03,facebook ios,1,e3c09f3a,d262cf1e,28905ebd,d90df5a9,c2f58bae,mobile,2G,320,50,1821,1,29,serach
5.07753606344654E+017,1,03,chrome,1,763a42b5,4c26e9ba,50e219e0,c485c2be,a12e847c,tablet,wifi,320,50,1921,3,77,social
5.56764333094014E+017,0,03,facebook ios,1,85f751fd,c4e18dd6,50e219e0,14d31414,2ea4f8ba,mobile,wifi,320,50,2264,3,39,social
7.0789667461721E+018,1,03,facebook ios,1,5b08c53b,7687a86e,3e814130,a04781bd,d787e91b,mobile,wifi,300,250,2331,2,77,serach
9.24940207610799E+018,0,03,facebook ios,1,85f751fd,c4e18dd6,50e219e0,e930e9d2,1f0bc64f,mobile,wifi,320,50,423,2,68,direct
1.0405183694752E+019,0,04,facebook ios,1,e3c09f3a,d262cf1e,28905ebd,63401640,d830e9c6,mobile,2G,320,50,1821,1,29,direct
1.1080953350294E+019,0,04,facebook ios,2,faf9c1c2,c8223ee3,f028772b,990fe2a2,8a4875bd,mobile,wifi,320,50,2283,0,5,social
1.18882002068695E+019,0,04,chrome,1,85f751fd,c4e18dd6,50e219e0,fed7d5cc,43e7b962,tablet,wifi,320,50,2454,0,9,direct
1.23383800872581E+019,0,04,facebook ios,1,4a02380f,a434fa42,f028772b,ee966610,76dc4769,mobile,wifi,320,50,1800,3,77,serach
1.40404061858897E+019,0,04,native app,2,a6e60555,c4e18dd6,dedf689d,b1d4f332,89deac5a,mobile,wifi,320,50,1694,3,58,serach
1.47001084782175E+019,0,04,native app,1,d266097b,db11867b,c0dd3be3,85e8865a,0f086703,mobile,wifi,320,50,2227,0,52,serach
1.48768572373437E+019,0,04,facebook ios,2,ce3307ec,7e091613,f028772b,c41fe74f,d104784a,mobile,wifi,320,50,2566,3,58,serach
1.70677128385289E+018,0,04,facebook ios,1,dcc019de,250469f8,3e814130,5d073f65,76dc4769,mobile,wifi,320,50,761,3,77,direct
1.75198757519258E+019,0,04,facebook ios,2,e151e245,7e091613,f028772b,d55455de,c4cff2ea,mobile,wifi,320,50,1872,3,77,serach
2.68055234187263E+018,0,04,chrome,1,e7a92cc6,c4e18dd6,50e219e0,2144a754,373ecbe6,tablet,wifi,320,50,572,2,68,social
4.17452458237879E+018,0,04,facebook ios,1,85f751fd,c4e18dd6,50e219e0,50f063c8,7abbbd5c,mobile,wifi,320,50,423,2,68,social
4.27170291764592E+018,0,04,facebook ios,1,023f3644,de0f0f82,f028772b,f931e899,d787e91b,mobile,wifi,320,50,761,3,77,social
5.68027655139687E+017,0,04,chrome,1,9e8e8d09,16a36ef3,50e219e0,eabc1c69,a0215413,tablet,wifi,320,50,2512,2,48,serach
6.18716927383653E+018,1,04,facebook ios,1,517b8671,ac5abf20,f028772b,f4d938e8,1f0bc64f,mobile,wifi,320,50,761,3,77,social
6.63419738953666E+018,0,04,facebook ios,2,85f751fd,c4e18dd6,50e219e0,4e33ee69,158e4944,mobile,wifi,300,50,1863,3,77,social
7.91665532694389E+018,0,04,facebook ios,1,85f751fd,c4e18dd6,50e219e0,43905704,cd63b0bb,mobile,wifi,320,50,2351,3,39,social
8.05107022044258E+018,0,04,facebook ios,2,57fe1b20,5b626596,f028772b,ba658887,d787e91b,mobile,wifi,320,50,2478,3,77,serach
8.50318011499442E+018,0,04,facebook ios,2,a7853007,7e091613,f028772b,6394f6f6,3bb1ddd7,mobile,wifi,320,50,2566,3,58,serach
8.73918603365233E+018,0,04,facebook ios,2,5b4d2eda,16a36ef3,f028772b,eb9e53ee,be6db1d7,mobile,wifi,320,50,1800,3,77,serach
8.93645707019858E+018,0,04,facebook ios,2,5b4d2eda,16a36ef3,f028772b,839cc83a,d4897fef,mobile,wifi,320,50,1800,3,77,social
9.27836855538093E+017,0,04,chrome,1,85018827,5018733e,50e219e0,ec89f4df,911a3c09,tablet,wifi,320,50,2467,2,77,social
9.3301457049595E+018,0,04,facebook ios,1,85f751fd,c4e18dd6,50e219e0,9d99e181,aad45b01,mobile,wifi,320,50,2480,3,39,direct
1.1205581174093E+019,0,05,chrome,1,15a497fe,277e7114,50e219e0,298bfbfb,fd10e5c6,tablet,wifi,320,50,1722,0,21,direct
1.19781712530375E+019,0,05,facebook ios,2,e5c60a05,7256c623,f028772b,27748fb8,4258293,mobile,wifi,320,50,2227,0,52,direct
1.22365613963606E+019,1,05,facebook ios,2,d9750ee7,98572c79,f028772b,e3a44187,84ebbcd4,mobile,wifi,320,50,1993,2,67,direct
1.2329814617422E+019,0,05,facebook ios,2,5b4d2eda,16a36ef3,f028772b,f1fc5f9b,8a4875bd,mobile,wifi,320,50,1800,3,77,serach
1.26104334253061E+019,0,05,chrome,1,85f751fd,c4e18dd6,50e219e0,c4ad9001,43e7b962,tablet,wifi,320,50,2615,0,30,social
1.40362208996508E+019,0,05,facebook ios,1,89a490f5,ce307e01,3e814130,b67b1301,779d90c2,mobile,wifi,320,50,2227,0,52,serach
1.47389079686171E+019,0,05,facebook ios,2,a7853007,7e091613,f028772b,af9205f9,3bb1ddd7,mobile,wifi,320,50,2566,3,58,social
1.63584522071969E+019,0,05,facebook ios,1,5b08c53b,7687a86e,3e814130,d2b32c84,61a97be8,mobile,wifi,300,250,1994,2,67,direct
1.64279627868126E+019,0,05,facebook ios,1,6399eda6,968765cd,f028772b,46d59bd2,d4897fef,mobile,wifi,320,50,1800,3,77,direct
1.80570955041261E+019,1,05,facebook ios,1,1fbe01fe,f3845767,28905ebd,92b35044,76dc4769,mobile,wifi,320,50,2616,0,49,social
2.10331051951101E+018,0,05,facebook ios,1,5b08c53b,7687a86e,3e814130,12c3d700,4ea23a13,mobile,wifi,300,250,1994,2,67,serach
3.03600989365145E+018,1,05,facebook ios,1,85f751fd,c4e18dd6,50e219e0,7ced446b,ff065cf0,mobile,2G,320,50,1722,0,21,direct
3.27344788488546E+018,0,05,chrome,1,85f751fd,c4e18dd6,50e219e0,4b8a8038,23c526cf,tablet,wifi,320,50,2420,2,31,serach
3.66236945732987E+018,0,05,chrome,1,8ad08b12,1e0acfb4,50e219e0,94193bf6,4.042E+178,tablet,wifi,320,50,479,3,77,serach
3.76722206598426E+018,0,05,facebook ios,1,85f751fd,c4e18dd6,50e219e0,c7cd0f2d,5096d134,mobile,wifi,320,50,2374,3,77,direct
4.15879211751476E+018,1,05,chrome,1,9e8e8d09,16a36ef3,50e219e0,0560cf8c,43e7b962,tablet,wifi,320,50,479,3,77,serach
6.35651554099894E+018,1,05,facebook ios,1,85f751fd,c4e18dd6,50e219e0,ed3e9dd4,0eb711ec,mobile,wifi,320,50,2374,3,77,direct
1.11518115999933E+019,0,06,facebook ios,1,1fbe01fe,f3845767,28905ebd,64e369ed,18d8fb90,mobile,wifi,320,50,2616,0,49,social
1.23675292598781E+019,0,06,facebook ios,2,5114c672,3f2f3819,3e814130,62c1111c,a0f5f879,mobile,wifi,320,50,1800,3,77,direct
1.2717394796001E+019,0,06,chrome,1,91069c72,1e0acfb4,50e219e0,36c820a3,911a3c09,tablet,wifi,320,50,2467,2,77,social
1.37690687509435E+019,0,06,facebook ios,1,f6cba1bd,5c9c05b7,f028772b,6b370a34,c4cff2ea,mobile,wifi,320,50,761,3,77,direct
1.48713040344822E+019,0,06,facebook ios,2,a7853007,7e091613,f028772b,af62faf4,cad4c01d,mobile,wifi,320,50,2566,3,58,direct
1.59424944139873E+019,1,06,facebook ios,1,1fbe01fe,f3845767,28905ebd,6fab1818,76dc4769,mobile,wifi,320,50,2616,0,49,social
1.5963046158088E+019,0,06,facebook ios,2,e59ef3fc,0a4015b2,335d28a8,4ebec770,e67a0840,mobile,2G,320,50,2227,0,52,social
1.69548272605489E+019,0,06,facebook ios,1,85f751fd,c4e18dd6,50e219e0,b24504bd,e1eae715,mobile,3G,320,50,2424,1,29,social
1.70380074722832E+019,0,06,facebook ios,1,1fbe01fe,f3845767,28905ebd,0a3b8c59,6f21a189,mobile,wifi,320,50,2299,2,48,social
1.80944028323747E+019,0,06,facebook ios,1,1fbe01fe,f3845767,28905ebd,6b9769f2,8a4875bd,mobile,wifi,320,50,2616,0,49,social
3.40700808765524E+018,0,06,chrome,1,e7a92cc6,c4e18dd6,50e219e0,ac3f0647,16a4c87e,tablet,wifi,320,50,572,2,68,serach
3.62774888584405E+018,0,06,facebook ios,1,85f751fd,c4e18dd6,50e219e0,95e713d0,aad45b01,mobile,wifi,320,50,2281,3,58,direct
5.88688123693837E+018,0,06,facebook ios,1,85f751fd,c4e18dd6,50e219e0,9474dbec,a0f5f879,mobile,wifi,320,50,571,2,68,serach
5.99632474383827E+018,0,06,chrome,1,85f751fd,c4e18dd6,50e219e0,fc241354,180ba986,tablet,wifi,320,50,2615,0,30,social
6.43783637824443E+018,0,06,facebook ios,1,85f751fd,c4e18dd6,50e219e0,cebb8d8e,8a4875bd,mobile,wifi,320,50,2420,2,31,social
6.94412125695723E+017,0,06,facebook ios,1,89a490f5,ce307e01,3e814130,d29b96bd,6f21a189,mobile,wifi,320,50,1800,3,77,serach
8.2851641948737E+018,1,06,facebook ios,1,1fbe01fe,f3845767,28905ebd,b823c38c,aaffed8f,mobile,wifi,320,50,2616,0,49,serach
8.29293662553224E+018,0,06,facebook ios,2,0a742914,510bd839,f028772b,e2591812,48fdda0b,mobile,wifi,320,50,1780,0,52,serach
8.56928410143707E+018,0,06,facebook ios,1,85f751fd,c4e18dd6,50e219e0,1cbaed9f,496515fa,mobile,3G,320,50,2424,1,29,social
8.60417205783641E+018,0,06,chrome,1,0ce41d3a,b5de81b4,50e219e0,f7853e5a,cf6e17c1,tablet,wifi,320,50,2512,2,48,social
8.84750325783142E+018,0,06,facebook ios,2,856e6d3f,58a89a43,f028772b,47041ff5,be6db1d7,mobile,wifi,320,50,1800,3,77,serach
9.19379631939902E+015,0,06,facebook ios,1,1fbe01fe,f3845767,28905ebd,678d0d53,3db9fde9,mobile,wifi,320,50,2616,0,49,direct
9.39981473551893E+018,0,06,facebook ios,1,2a68aa20,9b851bd8,3e814130,33f01364,d787e91b,mobile,wifi,320,50,2036,3,56,direct
1.14072662813221E+019,0,07,facebook ios,2,e151e245,7e091613,f028772b,0749a6ac,5096d134,mobile,wifi,320,50,1934,2,84,serach
1.17283763633918E+019,0,07,facebook ios,1,1fbe01fe,f3845767,28905ebd,73bf846c,8a4875bd,mobile,wifi,320,50,1722,0,21,direct
1.17692696120824E+019,0,07,facebook ios,1,e6409ff1,2148062c,f028772b,9f35953d,3031bea0,mobile,wifi,320,50,2323,0,52,direct
1.21552487970103E+019,0,07,facebook ios,2,856e6d3f,58a89a43,f028772b,e3c4577f,88fe1d5d,mobile,wifi,320,50,2227,0,52,serach
1.24606970071092E+019,0,07,facebook ios,1,85f751fd,c4e18dd6,50e219e0,257f8510,0eb711ec,mobile,wifi,320,50,1722,0,21,serach
1.33909128670499E+019,0,07,facebook ios,1,1fbe01fe,f3845767,28905ebd,61b094d0,24f6b932,mobile,wifi,320,50,1722,0,21,direct
1.44734161363783E+019,0,07,facebook ios,1,1fbe01fe,f3845767,28905ebd,f077459c,711ee120,mobile,wifi,320,50,1722,0,21,direct
1.45088442315605E+019,0,07,facebook ios,1,1fbe01fe,f3845767,28905ebd,90467841,4ea23a13,mobile,wifi,320,50,1722,0,21,social
1.46614584118959E+019,0,07,chrome,1,4077d6f1,ff3c109d,50e219e0,a9c3aebc,a9b05547,tablet,wifi,320,50,479,3,77,serach
1.47445422106685E+019,0,07,facebook ios,1,1fbe01fe,f3845767,28905ebd,a9c08a3a,3bd9e8e7,mobile,wifi,320,50,1722,0,21,direct
2.17362343419812E+018,0,07,facebook ios,1,9a977531,a434fa42,f028772b,cac2e86d,d7aa863b,mobile,wifi,320,50,2227,0,52,serach
2.90519264845212E+018,0,07,chrome,1,c04bee75,e4cb4c2f,50e219e0,5ae67977,87304ac8,tablet,wifi,320,50,572,2,68,serach
3.25478636482433E+018,0,07,facebook ios,1,83a0ad1a,5c9ae867,f028772b,97f43aab,8f1db0bc,mobile,2G,320,50,2374,3,77,direct
4.81005175159439E+018,0,07,facebook ios,2,856e6d3f,58a89a43,f028772b,2c52ae08,be6db1d7,mobile,wifi,320,50,1800,3,77,social
7.22533225409871E+018,1,07,facebook ios,1,1fbe01fe,f3845767,28905ebd,1210ccd1,04f5b394,mobile,wifi,320,50,1722,0,21,social
7.44407559823117E+018,0,07,facebook ios,1,83a0ad1a,5c9ae867,f028772b,6919bbcd,f60c2fd3,mobile,wifi,320,50,2566,3,58,serach
7.85563022301008E+018,0,07,facebook ios,2,3a593b4c,da938783,f028772b,6fa82a4b,76dc4769,mobile,wifi,320,50,1800,3,77,direct
1.03612839761058E+019,0,08,facebook ios,1,85f751fd,c4e18dd6,50e219e0,2af0ad97,496515fa,mobile,3G,320,50,2424,1,29,serach
1.11581470023481E+018,0,08,facebook ios,2,e151e245,7e091613,f028772b,413b47d5,fce66524,mobile,wifi,320,50,1872,3,77,direct
1.12484232144393E+018,0,08,facebook ios,1,85f751fd,c4e18dd6,50e219e0,43905704,aad45b01,mobile,wifi,320,50,2351,3,39,social
1.14680700523492E+019,0,08,facebook ios,1,1fbe01fe,f3845767,28905ebd,fc974198,44801bc1,mobile,wifi,320,50,2299,2,48,direct
1.15286927686328E+019,0,08,facebook ios,1,f4959604,7256c623,f028772b,09bc4579,d787e91b,mobile,wifi,320,50,761,3,77,serach
1.19294978048235E+018,1,08,facebook ios,1,1fbe01fe,f3845767,28905ebd,c112501b,1ccc7835,mobile,wifi,320,50,1722,0,21,direct
1.22588016132344E+019,0,08,facebook ios,1,85f751fd,c4e18dd6,50e219e0,c8711d85,36b67a2a,mobile,wifi,320,50,2597,1,29,serach
1.26943698728778E+019,0,08,facebook ios,1,85f751fd,c4e18dd6,50e219e0,601ea8f7,0bcabeaf,mobile,3G,320,50,2424,1,29,direct
1.51047871800595E+019,1,08,facebook ios,1,1fbe01fe,f3845767,28905ebd,39c0779c,4ea23a13,mobile,wifi,320,50,1722,0,21,direct
1.81077765010446E+019,0,08,facebook ios,2,a7853007,7e091613,f028772b,af9205f9,fd235d3a,mobile,wifi,320,50,2566,3,58,serach
2.74501891755477E+018,1,08,facebook ios,1,2b1ddb24,98acf46c,3e814130,375bf167,be6db1d7,mobile,wifi,320,50,1973,3,77,serach
3.37764482649464E+018,0,08,facebook ios,1,85f751fd,c4e18dd6,50e219e0,d352094b,2692a96a,mobile,3G,320,50,2424,1,29,serach
4.96498315773377E+017,1,08,facebook ios,1,7294ea0f,863fa89d,3e814130,034f37cb,8a4875bd,mobile,wifi,320,50,1863,3,77,serach
7.94697476891573E+018,0,08,facebook ios,1,d9750ee7,98572c79,f028772b,ab50ca17,779d90c2,mobile,wifi,320,50,2060,3,77,serach
8.25290752641557E+018,0,08,facebook ios,1,1fbe01fe,f3845767,28905ebd,eea031db,8a4875bd,mobile,wifi,320,50,1722,0,21,direct
9.19198070002968E+018,0,08,facebook ios,1,1fbe01fe,f3845767,28905ebd,500a006d,8ce34352,mobile,wifi,320,50,1722,0,21,social
1.06683612232923E+018,0,09,facebook ios,1,85f751fd,c4e18dd6,50e219e0,322ce546,496515fa,mobile,wifi,320,50,2424,1,29,direct
1.11095836975668E+019,0,09,facebook ios,1,85f751fd,c4e18dd6,50e219e0,0bfe5d3d,981edffc,mobile,3G,320,50,2424,1,29,social
1.12290801693697E+019,0,09,chrome,1,c6d4e6cc,2b866be8,50e219e0,f9337367,26b5a608,tablet,wifi,320,50,1752,3,18,serach
1.1766819460696E+019,0,09,facebook ios,1,1fbe01fe,f3845767,28905ebd,a6a52488,553f099b,mobile,wifi,320,50,1722,0,21,social
1.22372840874377E+019,0,09,facebook ios,2,0a742914,510bd839,f028772b,d8351782,be6db1d7,mobile,wifi,320,50,2467,2,77,social
1.40082254130035E+019,0,09,facebook ios,1,1fbe01fe,f3845767,28905ebd,57cd4006,293291c1,mobile,wifi,320,50,2299,2,48,serach
2.52870567190741E+018,0,09,facebook ios,1,6227cf3f,3c6ac0d4,f028772b,f904534e,d787e91b,mobile,wifi,320,50,1863,3,77,serach
2.6797569633249E+018,0,09,facebook ios,1,9a977531,a434fa42,f028772b,69c76fc4,d4897fef,mobile,wifi,320,50,1800,3,77,social
4.40580384954098E+018,0,09,facebook ios,1,1fbe01fe,f3845767,28905ebd,f57ef464,8a4875bd,mobile,wifi,320,50,1722,0,21,direct
4.63992738050215E+017,0,09,facebook ios,1,85f751fd,c4e18dd6,50e219e0,2b0b0029,9a8f7ed7,mobile,wifi,320,50,2307,3,39,serach
5.59156873235868E+018,0,09,facebook ios,1,1fbe01fe,f3845767,28905ebd,d494f268,ecb851b2,mobile,wifi,320,50,1722,0,21,direct
8.22500950783862E+018,1,09,facebook ios,1,1fbe01fe,f3845767,28905ebd,7e286f28,a0f5f879,mobile,wifi,320,50,1722,0,21,serach
1.25861927809374E+019,0,10,facebook ios,1,85f751fd,c4e18dd6,50e219e0,ad3b9df1,2692a96a,mobile,3G,320,50,2424,1,29,serach
1.5834820455136E+019,0,10,facebook ios,1,4bf5bbe2,6b560cc1,28905ebd,422c2e6d,e792a7b6,mobile,wifi,300,250,2566,3,58,social
3.82539774435168E+017,0,10,facebook ios,1,85f751fd,c4e18dd6,50e219e0,b4733c4e,2692a96a,mobile,wifi,320,50,2424,1,29,social
5.403960554086E+018,0,10,chrome,1,df7971d4,1e0acfb4,50e219e0,a1285616,6532d1d3,tablet,wifi,320,50,2624,0,100,serach
6.65032489810661E+018,0,10,facebook ios,1,85f751fd,c4e18dd6,50e219e0,7ed30f6c,779d90c2,mobile,wifi,320,50,2374,3,77,social
7.80467509217105E+018,0,10,facebook ios,1,89a490f5,ce307e01,3e814130,c35c6e78,76dc4769,mobile,wifi,320,50,1800,3,77,direct
9.93181709867199E+018,0,10,facebook ios,1,85f751fd,c4e18dd6,50e219e0,edb5b5a2,af7fe221,mobile,wifi,320,50,2281,3,58,serach
